visType,labelType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
line,none,trend,2,0.5,-1,0.125,5bdb8be5dc922800013c26c3,2,1,10707,Thu Feb 28 2019 18:19:59 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.9375,1,0.9375,
line,none,values,3,0.5,-1,0.125,5bdb8be5dc922800013c26c3,3,1,11546,Thu Feb 28 2019 18:20:14 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.916666667,1,0.964641926,0.916666667
bar,none,values,2,0.5,-1,0.25,5bdb8be5dc922800013c26c3,4,1,10079,Thu Feb 28 2019 18:20:28 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bar,none,trend,2,0,1,0.25,5bdb8be5dc922800013c26c3,5,1,22132,Thu Feb 28 2019 18:20:58 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.675,0.55,0.675,
bar,none,trend,3,0,-1,0.125,5bdb8be5dc922800013c26c3,6,1,14600,Thu Feb 28 2019 18:21:16 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.966617919,0.916666667
line,none,trend,3,0,-1,0.125,5bdb8be5dc922800013c26c3,7,1,14440,Thu Feb 28 2019 18:22:15 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.916666667,1,0.952407552,0.916666667
line,none,trend,2,0.5,-1,0.25,5bdb8be5dc922800013c26c3,8,1,6957,Thu Feb 28 2019 18:22:30 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bar,none,values,3,0.5,-1,0.25,5bdb8be5dc922800013c26c3,9,,12126,Thu Feb 28 2019 18:22:47 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.919356794,0.833333333
bar,none,trend,3,0.25,1,0.25,5bdb8be5dc922800013c26c3,10,,10941,Thu Feb 28 2019 18:23:07 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.625670259,0.716666667
bar,none,trend,3,0.25,1,0.125,5bdb8be5dc922800013c26c3,11,,11845,Thu Feb 28 2019 18:23:57 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.581853454,0.633333333
line,none,values,3,0.25,-1,0.125,5bdb8be5dc922800013c26c3,12,,15213,Thu Feb 28 2019 18:24:16 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.962554173,0.916666667
line,none,trend,3,0,-1,0.125,5bdb8be5dc922800013c26c3,13,,6157,Thu Feb 28 2019 18:24:25 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.95068337,0.916666667
line,none,values,2,0.5,-1,0.125,5bdb8be5dc922800013c26c3,14,,9053,Thu Feb 28 2019 18:24:37 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,2,0.25,1,0.125,5bdb8be5dc922800013c26c3,15,,6465,Thu Feb 28 2019 18:24:48 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
line,none,values,2,0.25,1,0.25,5bdb8be5dc922800013c26c3,16,,11017,Thu Feb 28 2019 18:25:03 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0,-1,0.25,5bdb8be5dc922800013c26c3,17,,14102,Thu Feb 28 2019 18:25:31 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.875,1,0.875,
line,none,values,2,0.25,1,0.125,5bdb8be5dc922800013c26c3,18,,9668,Thu Feb 28 2019 18:25:56 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0.25,-1,0.25,5bdb8be5dc922800013c26c3,19,,5564,Thu Feb 28 2019 18:26:20 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.935574351,0.833333333
bar,none,trend,3,0.5,1,0.125,5bdb8be5dc922800013c26c3,20,,10058,Thu Feb 28 2019 18:26:38 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.592845636,0.633333333
bar,none,values,2,0.5,-1,0.125,5bdb8be5dc922800013c26c3,21,,9835,Thu Feb 28 2019 18:26:57 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,3,0.25,1,0.25,5bdb8be5dc922800013c26c3,22,,10538,Thu Feb 28 2019 18:27:17 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.641184389,0.716666667
bar,none,trend,3,0,-1,0.25,5bdb8be5dc922800013c26c3,23,,8318,Thu Feb 28 2019 18:27:29 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.833333333,1,0.934964758,0.833333333
line,none,trend,2,0.25,1,0.25,5bdb8be5dc922800013c26c3,24,,35837,Thu Feb 28 2019 18:28:45 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0.25,1,0.125,5bdb8be5dc922800013c26c3,25,,13108,Thu Feb 28 2019 18:29:11 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,2,0.25,-1,0.125,5bdb8be5dc922800013c26c3,26,,13943,Thu Feb 28 2019 18:29:28 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,2,0.5,-1,0.125,5bdb8be5dc922800013c26c3,27,,25958,Thu Feb 28 2019 18:29:58 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
line,none,values,2,0.5,1,0.25,5bdb8be5dc922800013c26c3,28,,10033,Thu Feb 28 2019 18:30:54 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0.5,1,0.25,5bdb8be5dc922800013c26c3,29,,9799,Thu Feb 28 2019 18:31:12 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.630615419,0.716666667
bar,none,values,2,0.25,-1,0.25,5bdb8be5dc922800013c26c3,30,,9398,Thu Feb 28 2019 18:31:31 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bar,none,values,3,0.5,-1,0.125,5bdb8be5dc922800013c26c3,31,,12021,Thu Feb 28 2019 18:31:49 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.916666667,1,0.953277698,0.916666667
line,none,values,3,0.25,-1,0.25,5bdb8be5dc922800013c26c3,32,,11211,Thu Feb 28 2019 18:33:43 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.917074937,0.833333333
line,none,trend,2,0,1,0.25,5bdb8be5dc922800013c26c3,33,,13828,Thu Feb 28 2019 18:34:05 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.675,0.55,0.675,
bar,none,trend,3,0,1,0.125,5bdb8be5dc922800013c26c3,34,,19422,Thu Feb 28 2019 18:34:30 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.5900291,0.633333333
line,none,trend,3,0.5,1,0.125,5bdb8be5dc922800013c26c3,35,,10167,Thu Feb 28 2019 18:34:46 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.582037011,0.633333333
line,none,trend,2,0,-1,0.125,5bdb8be5dc922800013c26c3,36,,8218,Thu Feb 28 2019 18:34:56 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
bar,none,values,3,0.25,1,0.125,5bdb8be5dc922800013c26c3,37,,8363,Thu Feb 28 2019 18:35:09 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.598796642,0.633333333
bar,none,trend,2,0,-1,0.25,5bdb8be5dc922800013c26c3,38,,7696,Thu Feb 28 2019 18:35:19 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.875,1,0.875,
bar,none,values,3,0,1,0.125,5bdb8be5dc922800013c26c3,39,,33479,Thu Feb 28 2019 18:35:58 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.591191305,0.633333333
bar,none,trend,2,0,1,0.125,5bdb8be5dc922800013c26c3,40,,13115,Thu Feb 28 2019 18:36:15 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0,-1,0.25,5bdb8be5dc922800013c26c3,41,,20831,Thu Feb 28 2019 18:38:12 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.918205139,0.833333333
line,none,trend,3,0.5,1,0.25,5bdb8be5dc922800013c26c3,42,,8703,Thu Feb 28 2019 18:38:23 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.716666667,0.55,0.634087648,0.716666667
line,none,trend,2,0.5,-1,0.125,5bdb8be5dc922800013c26c3,43,,6389,Thu Feb 28 2019 18:38:31 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.9375,1,0.9375,
line,none,values,2,0,1,0.125,5bdb8be5dc922800013c26c3,44,,9642,Thu Feb 28 2019 18:38:42 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,2,0.25,-1,0.25,5bdb8be5dc922800013c26c3,45,,8940,Thu Feb 28 2019 18:38:54 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
line,none,trend,3,0,1,0.25,5bdb8be5dc922800013c26c3,46,,23175,Thu Feb 28 2019 18:39:26 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.624592249,0.716666667
bar,none,trend,3,0.5,-1,0.25,5bdb8be5dc922800013c26c3,47,,11937,Thu Feb 28 2019 18:39:42 GMT 0000 (Greenwich Mean Time),-1,4,1,1,0.833333333,1,0.899425874,0.833333333
line,none,trend,2,0.5,-1,0.25,5bdb8be5dc922800013c26c3,48,,5571,Thu Feb 28 2019 18:39:53 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
line,none,values,2,0,1,0.25,5bdb8be5dc922800013c26c3,49,,9669,Thu Feb 28 2019 18:40:11 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0.5,1,0.25,5bdb8be5dc922800013c26c3,50,,17358,Thu Feb 28 2019 18:40:39 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0,1,0.125,5bdb8be5dc922800013c26c3,51,,11229,Thu Feb 28 2019 18:40:53 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,values,3,0.5,1,0.125,5bdb8be5dc922800013c26c3,52,,11189,Thu Feb 28 2019 18:41:10 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.597269931,0.633333333
line,none,values,3,0,-1,0.125,5bdb8be5dc922800013c26c3,53,,13766,Thu Feb 28 2019 18:41:31 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.965102611,0.916666667
line,none,trend,3,0.25,1,0.125,5bdb8be5dc922800013c26c3,54,,6758,Thu Feb 28 2019 18:41:42 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.595807112,0.633333333
line,none,values,3,0,-1,0.25,5bdb8be5dc922800013c26c3,55,,8822,Thu Feb 28 2019 18:41:53 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.902274829,0.833333333
bar,none,trend,2,0.5,-1,0.25,5bdb8be5dc922800013c26c3,56,,12580,Thu Feb 28 2019 18:42:08 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bar,none,values,3,0,1,0.125,5bdd1291688d9c000154d7fe,1,1,38217,Thu Feb 28 2019 18:30:39 GMT 0000 (GMT),1,4,1,0.55,0.633333333,0.55,0.588070922,0.633333333
line,none,trend,2,0.5,-1,0.125,5bdd1291688d9c000154d7fe,2,1,24168,Thu Feb 28 2019 18:31:06 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,none,trend,2,0,1,0.25,5bdd1291688d9c000154d7fe,3,1,16601,Thu Feb 28 2019 18:31:25 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bar,none,trend,2,0.5,-1,0.25,5bdd1291688d9c000154d7fe,4,1,11084,Thu Feb 28 2019 18:31:38 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bar,none,values,3,0.5,-1,0.25,5bdd1291688d9c000154d7fe,5,1,12250,Thu Feb 28 2019 18:31:52 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.907753049,0.833333333
bar,none,values,2,0,-1,0.125,5bdd1291688d9c000154d7fe,6,1,10187,Thu Feb 28 2019 18:32:05 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bar,none,values,2,0,-1,0.25,5bdd1291688d9c000154d7fe,7,1,10803,Thu Feb 28 2019 18:32:17 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bar,none,trend,3,0.5,-1,0.125,5bdd1291688d9c000154d7fe,8,1,10950,Thu Feb 28 2019 18:32:30 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.959274505,0.916666667
bar,none,trend,3,0.25,-1,0.125,5bdd1291688d9c000154d7fe,9,,6848,Thu Feb 28 2019 18:32:38 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.962083795,0.916666667
line,none,trend,2,0,-1,0.125,5bdd1291688d9c000154d7fe,10,,12418,Thu Feb 28 2019 18:32:52 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,3,0,1,0.125,5bdd1291688d9c000154d7fe,11,,10037,Thu Feb 28 2019 18:33:04 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.60180993,0.633333333
bar,none,values,2,0.25,-1,0.125,5bdd1291688d9c000154d7fe,12,,11416,Thu Feb 28 2019 18:33:23 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
line,none,trend,2,0.5,-1,0.125,5bdd1291688d9c000154d7fe,13,,8682,Thu Feb 28 2019 18:33:33 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,none,values,3,0.5,1,0.125,5bdd1291688d9c000154d7fe,14,,15589,Thu Feb 28 2019 18:33:50 GMT 0000 (GMT),1,4,1,0.55,0.633333333,0.55,0.600077884,0.633333333
line,none,trend,3,0.25,1,0.25,5bdd1291688d9c000154d7fe,15,,8134,Thu Feb 28 2019 18:34:00 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.633964788,0.716666667
line,none,values,2,0.25,1,0.125,5bdd1291688d9c000154d7fe,16,,20171,Thu Feb 28 2019 18:34:22 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,values,2,0.5,-1,0.25,5bdd1291688d9c000154d7fe,17,,12352,Thu Feb 28 2019 18:34:36 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
line,none,values,3,0,1,0.25,5bdd1291688d9c000154d7fe,18,,11971,Thu Feb 28 2019 18:34:50 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.615172681,0.716666667
line,none,values,2,0,-1,0.25,5bdd1291688d9c000154d7fe,19,,6785,Thu Feb 28 2019 18:34:58 GMT 0000 (GMT),-1,3,1,1,0.875,1,0.875,
bar,none,trend,3,0.5,1,0.125,5bdd1291688d9c000154d7fe,20,,9835,Thu Feb 28 2019 18:35:10 GMT 0000 (GMT),1,4,1,0.55,0.633333333,0.55,0.600097688,0.633333333
line,none,trend,3,0,1,0.25,5bdd1291688d9c000154d7fe,21,,10751,Thu Feb 28 2019 18:35:22 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.640084182,0.716666667
bar,none,trend,2,0,1,0.25,5bdd1291688d9c000154d7fe,22,,9083,Thu Feb 28 2019 18:35:32 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
line,none,trend,2,0.5,-1,0.25,5bdd1291688d9c000154d7fe,23,,12234,Thu Feb 28 2019 18:35:46 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,none,trend,3,0.25,-1,0.25,5bdd1291688d9c000154d7fe,24,,12533,Thu Feb 28 2019 18:36:00 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.928369833,0.833333333
bar,none,trend,2,0.5,-1,0.125,5bdd1291688d9c000154d7fe,25,,6484,Thu Feb 28 2019 18:36:08 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,none,values,3,0,-1,0.25,5bdd1291688d9c000154d7fe,26,,9284,Thu Feb 28 2019 18:36:19 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.90980574,0.833333333
bar,none,trend,3,0,-1,0.25,5bdd1291688d9c000154d7fe,27,,8751,Thu Feb 28 2019 18:36:29 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.919693693,0.833333333
bar,none,values,3,0,-1,0.125,5bdd1291688d9c000154d7fe,28,,6451,Thu Feb 28 2019 18:36:37 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.950936153,0.916666667
line,none,trend,3,0.25,1,0.125,5bdd1291688d9c000154d7fe,29,,6787,Thu Feb 28 2019 18:36:45 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.584191937,0.633333333
line,none,values,3,0.5,-1,0.125,5bdd1291688d9c000154d7fe,30,,15387,Thu Feb 28 2019 18:37:02 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.96593358,0.916666667
line,none,values,2,0,1,0.125,5bdd1291688d9c000154d7fe,31,,7899,Thu Feb 28 2019 18:37:11 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0,-1,0.125,5bdd1291688d9c000154d7fe,32,,8651,Thu Feb 28 2019 18:37:21 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.95704567,0.916666667
bar,none,values,2,0,1,0.25,5bdd1291688d9c000154d7fe,33,,8968,Thu Feb 28 2019 18:37:32 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bar,none,trend,2,0,-1,0.125,5bdd1291688d9c000154d7fe,34,,8300,Thu Feb 28 2019 18:37:41 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,none,values,2,0.25,-1,0.25,5bdd1291688d9c000154d7fe,35,,8132,Thu Feb 28 2019 18:37:51 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,none,values,2,0.5,-1,0.25,5bdd1291688d9c000154d7fe,36,,11183,Thu Feb 28 2019 18:38:04 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,none,trend,2,0.25,1,0.125,5bdd1291688d9c000154d7fe,37,,5484,Thu Feb 28 2019 18:38:11 GMT 0000 (GMT),1,4,1,0.55,0.6125,0.55,0.6125,
line,none,trend,2,0.25,-1,0.125,5bdd1291688d9c000154d7fe,38,,5650,Thu Feb 28 2019 18:38:19 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,none,values,3,0.25,-1,0.25,5bdd1291688d9c000154d7fe,39,,5384,Thu Feb 28 2019 18:38:27 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.911260279,0.833333333
line,none,values,3,0.5,1,0.25,5bdd1291688d9c000154d7fe,40,,9801,Thu Feb 28 2019 18:38:38 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.654062897,0.716666667
bar,none,trend,3,0.5,-1,0.25,5bdd1291688d9c000154d7fe,41,,5584,Thu Feb 28 2019 18:38:45 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.905545306,0.833333333
bar,none,values,2,0.5,-1,0.125,5bdd1291688d9c000154d7fe,42,,4685,Thu Feb 28 2019 18:38:51 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
line,none,trend,2,0.25,1,0.25,5bdd1291688d9c000154d7fe,43,,4866,Thu Feb 28 2019 18:38:58 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bar,none,trend,2,0.5,-1,0.25,5bdd1291688d9c000154d7fe,44,,4885,Thu Feb 28 2019 18:39:05 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,none,values,3,0.5,-1,0.25,5bdd1291688d9c000154d7fe,45,,5601,Thu Feb 28 2019 18:39:12 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.913657983,0.833333333
line,none,trend,3,0.5,1,0.25,5bdd1291688d9c000154d7fe,46,,8368,Thu Feb 28 2019 18:39:21 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.651134401,0.716666667
line,none,values,3,0,1,0.125,5bdd1291688d9c000154d7fe,47,,7049,Thu Feb 28 2019 18:39:30 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.585028674,0.633333333
bar,none,values,2,0,-1,0.125,5bdd1291688d9c000154d7fe,48,,8252,Thu Feb 28 2019 18:39:40 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
line,none,values,3,0.25,-1,0.125,5bdd1291688d9c000154d7fe,49,,9652,Thu Feb 28 2019 18:39:51 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.960786669,0.916666667
bar,none,trend,2,0.25,-1,0.25,5bdd1291688d9c000154d7fe,50,,23418,Thu Feb 28 2019 18:40:16 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
line,none,values,2,0.5,1,0.125,5bdd1291688d9c000154d7fe,51,,6468,Thu Feb 28 2019 18:40:28 GMT 0000 (GMT),1,4,1,0.55,0.6125,0.55,0.6125,
line,none,values,2,0.25,1,0.25,5bdd1291688d9c000154d7fe,52,,5248,Thu Feb 28 2019 18:40:34 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
line,none,values,3,0.25,1,0.25,5bdd1291688d9c000154d7fe,53,,6534,Thu Feb 28 2019 18:40:43 GMT 0000 (GMT),1,5,1,0.55,0.716666667,0.55,0.623660057,0.716666667
line,none,trend,2,0,-1,0.25,5bdd1291688d9c000154d7fe,54,,6082,Thu Feb 28 2019 18:40:51 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,none,values,3,0.25,-1,0.125,5bdd1291688d9c000154d7fe,55,,5613,Thu Feb 28 2019 18:40:58 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.954893028,0.916666667
line,none,trend,3,0.5,1,0.125,5bdd1291688d9c000154d7fe,56,,5367,Thu Feb 28 2019 18:41:05 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.601798712,0.633333333
bar,none,trend,2,0.5,1,0.125,5be61e3b5b7ff700013bda12,1,1,20758,Thu Feb 28 2019 20:09:51 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,4,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0.5,1,0.25,5be61e3b5b7ff700013bda12,2,1,7946,Thu Feb 28 2019 20:10:02 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,4,1,0.55,0.716666667,0.55,0.620650214,0.716666667
bar,none,values,3,0,1,0.25,5be61e3b5b7ff700013bda12,3,1,28537,Thu Feb 28 2019 20:10:32 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,4,1,0.55,0.716666667,0.55,0.650264998,0.716666667
line,none,values,3,0,1,0.125,5be61e3b5b7ff700013bda12,4,1,6896,Thu Feb 28 2019 20:10:41 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,3,1,0.55,0.633333333,0.55,0.590001689,0.633333333
bar,none,values,3,0.5,-1,0.125,5be61e3b5b7ff700013bda12,5,1,12564,Thu Feb 28 2019 20:10:57 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),-1,4,1,1,0.916666667,1,0.951831627,0.916666667
bar,none,trend,2,0,1,0.25,5be61e3b5b7ff700013bda12,6,1,8439,Thu Feb 28 2019 20:11:07 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,4,1,0.55,0.675,0.55,0.675,
line,none,trend,2,0,1,0.125,5be61e3b5b7ff700013bda12,7,1,11695,Thu Feb 28 2019 20:11:21 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,3,0.5,-1,0.25,5be61e3b5b7ff700013bda12,8,1,15068,Thu Feb 28 2019 20:11:38 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),-1,4,1,1,0.833333333,1,0.911169745,0.833333333
bar,none,trend,2,0,1,0.125,5be61e3b5b7ff700013bda12,9,,5883,Thu Feb 28 2019 20:11:46 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0.5,-1,0.125,5be61e3b5b7ff700013bda12,10,,12379,Thu Feb 28 2019 20:12:01 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),-1,4,1,1,0.9375,1,0.9375,
bar,none,trend,3,0,-1,0.25,5be61e3b5b7ff700013bda12,11,,10210,Thu Feb 28 2019 20:12:13 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),-1,3,1,1,0.833333333,1,0.900281406,0.833333333
line,none,trend,3,0.5,-1,0.25,5be61e3b5b7ff700013bda12,12,,4871,Thu Feb 28 2019 20:12:20 GMT 0200 (&#935;&#949;&#953;&#956;&#949;&#961;&#953;&#957;&#942; &#974;&#961;&#945; &#913;&#957;&#945;&#964;&#959;&#955;&#953;&#954;&#942;&#962; &#917;&#965;&#961;&#974;&#960;&#951;&#962;),-1,5,1,1,0.833333333,1,0.91802686,0.833333333
